fecha;pm10;velocidad;direccion;pm2-5
3/08/2024 2:00;19,8;0;0;9
3/08/2024 3:00;15,3;0;0;13
3/08/2024 4:00;20,5;0;0;15
3/08/2024 5:00;17;0;0;9
3/08/2024 6:00;23;0;0;12
3/08/2024 7:00;22,6;0;0;14
3/08/2024 8:00;26;0;0;19
3/08/2024 9:00;27,3;0;0;16
3/08/2024 10:00;25,6;0;0;11
3/08/2024 11:00;27;0;0;7
3/08/2024 12:00;27,3;0;0;4
3/08/2024 13:00;33,8;0;0;3
3/08/2024 14:00;24,3;0;0;5
3/08/2024 15:00;17,7;0;0;1
3/08/2024 16:00;13,8;0;0;0
3/08/2024 17:00;15,6;0;0;4
3/08/2024 18:00;14,8;0;0;4
3/08/2024 19:00;10,8;0;0;3
3/08/2024 20:00;7,5;0;0;7
3/08/2024 21:00;7;0;0;7
3/08/2024 22:00;6;0;0;6
3/08/2024 23:00;8,9;0;0;4
4/08/2024 0:00;10,5;0;0;3
4/08/2024 1:00;9,8;0;0;9
4/08/2024 2:00;16;0;0;16
4/08/2024 3:00;20,8;0;0;6
4/08/2024 4:00;15,9;0;0;6
4/08/2024 5:00;14,5;0;0;5
4/08/2024 6:00;12;0;0;12
4/08/2024 7:00;20;0;0;20
4/08/2024 8:00;21,3;0;0;11
4/08/2024 9:00;21,4;0;0;17
4/08/2024 10:00;22;0;0;4
4/08/2024 11:00;16,9;0;0;8
4/08/2024 12:00;14,1;0;0;10
4/08/2024 13:00;17,8;0;0;7
4/08/2024 14:00;14,4;0;0;3
4/08/2024 15:00;12,2;0;0;3
4/08/2024 16:00;11,9;0;0;5
4/08/2024 17:00;9;0;0;7
4/08/2024 18:00;10;0;0;10
4/08/2024 19:00;8,3;0;0;8
4/08/2024 20:00;12,3;0;0;9
4/08/2024 21:00;21;0;0;21
4/08/2024 22:00;26;0;0;26
4/08/2024 23:00;27,2;0;0;13
5/08/2024 0:00;40,7;0;0;25
5/08/2024 1:00;29,1;0;0;14
5/08/2024 2:00;24,5;0;0;10
5/08/2024 3:00;20,7;0;0;6
5/08/2024 4:00;15,2;0;0;3
5/08/2024 5:00;14,6;0;0;3
5/08/2024 6:00;21,5;0;0;7
5/08/2024 7:00;15,7;0;0;13
5/08/2024 8:00;13;0;0;13
5/08/2024 9:00;11,4;0;0;9
5/08/2024 10:00;13,7;0;0;8
5/08/2024 11:00;13,7;0;0;5
5/08/2024 12:00;20,6;0;0;12
5/08/2024 13:00;26,7;0;0;7
5/08/2024 14:00;22,5;0;0;3
5/08/2024 15:00;16,4;0;0;6
5/08/2024 16:00;12,5;0;0;5
5/08/2024 17:00;11,1;0;0;5
5/08/2024 18:00;8,8;0;0;4
5/08/2024 19:00;11,5;0;0;4
5/08/2024 20:00;9,5;0;0;2
5/08/2024 21:00;8,2;0;0;2
5/08/2024 22:00;6,4;0;0;6
5/08/2024 23:00;8,9;0;0;3
6/08/2024 0:00;7,4;0;0;4
6/08/2024 1:00;6;0;0;5
6/08/2024 2:00;0;0;0;14
6/08/2024 3:00;0;0;0;19
6/08/2024 4:00;19,9;0;0;12
6/08/2024 5:00;15,4;0;0;9
6/08/2024 6:00;19,5;0;0;5
6/08/2024 7:00;22,7;0;0;20
6/08/2024 8:00;31,3;0;0;25
6/08/2024 9:00;35,8;0;0;10
6/08/2024 10:00;27,5;0;0;9
6/08/2024 11:00;23,2;0;0;10
6/08/2024 12:00;18,8;0;0;7
6/08/2024 13:00;23,4;0;0;6
6/08/2024 14:00;17,2;0;0;1
6/08/2024 15:00;13,9;0;0;0
6/08/2024 16:00;11,3;0;0;5
6/08/2024 17:00;9;0;0;5
6/08/2024 18:00;9,7;0;0;8
6/08/2024 19:00;0;0;0;16
6/08/2024 20:00;13,3;0;0;11
6/08/2024 21:00;13,7;0;0;6
6/08/2024 22:00;11,4;0;0;5
6/08/2024 23:00;17,4;0;0;17
7/08/2024 0:00;13,5;0;0;8
7/08/2024 1:00;12;0;0;11
7/08/2024 2:00;23,3;0;0;9
7/08/2024 3:00;20,7;0;0;11
7/08/2024 4:00;22,2;0;0;22
7/08/2024 5:00;24,4;0;0;19
7/08/2024 6:00;26;0;0;23
7/08/2024 7:00;21,3;0;0;14
7/08/2024 8:00;21,9;0;0;16
7/08/2024 9:00;28,8;0;0;17
7/08/2024 10:00;25,7;0;0;20
7/08/2024 11:00;30,6;0;0;18
7/08/2024 12:00;25,7;0;0;17
7/08/2024 13:00;31,1;0;0;14
7/08/2024 14:00;23,2;0;0;12
7/08/2024 15:00;21,7;0;0;9
7/08/2024 16:00;15,9;0;0;9
7/08/2024 17:00;12,1;0;0;5
7/08/2024 18:00;10,1;0;0;8
7/08/2024 19:00;23;0;0;23
7/08/2024 20:00;25;0;0;25
7/08/2024 21:00;35,6;0;0;27
7/08/2024 22:00;39,2;0;0;31
7/08/2024 23:00;36,5;0;0;32
8/08/2024 0:00;39,5;0;0;32
8/08/2024 1:00;37,5;0;0;19
8/08/2024 2:00;28,3;0;0;16
8/08/2024 3:00;28,6;0;0;17
8/08/2024 4:00;28,8;0;0;11
8/08/2024 5:00;22,5;0;0;15
8/08/2024 6:00;23,9;0;0;12
8/08/2024 7:00;48,6;0;0;39
8/08/2024 8:00;60,8;0;0;41
8/08/2024 9:00;45,7;0;0;27
8/08/2024 10:00;52,1;0;0;30
8/08/2024 11:00;46,5;0;0;24
8/08/2024 12:00;42,3;0;0;13
8/08/2024 13:00;47,1;0;0;10
8/08/2024 14:00;33,7;0;0;5
8/08/2024 15:00;24,2;0;0;2
8/08/2024 16:00;20;0;0;19
8/08/2024 17:00;33,4;0;0;31
8/08/2024 18:00;44;0;0;12
8/08/2024 19:00;44,6;0;0;7
8/08/2024 20:00;31,8;0;0;7
8/08/2024 21:00;23,7;0;0;13
8/08/2024 22:00;25,8;0;0;12
8/08/2024 23:00;27,5;0;0;16
9/08/2024 0:00;19,9;0;0;14
9/08/2024 1:00;19,7;0;0;12
9/08/2024 2:00;23,3;0;0;15
9/08/2024 3:00;19,1;0;0;16
9/08/2024 4:00;24,4;0;0;11
9/08/2024 5:00;30,4;0;0;20
9/08/2024 6:00;29,7;0;0;14
9/08/2024 7:00;36;0;0;36
9/08/2024 8:00;41,2;0;0;38
9/08/2024 9:00;37,4;0;0;0
9/08/2024 10:00;0;0;0;0
9/08/2024 11:00;0;0;0;0
9/08/2024 12:00;0;0;0;0
9/08/2024 13:00;0;0;0;0
9/08/2024 14:00;0;0;0;0
9/08/2024 15:00;0;0;0;0
9/08/2024 16:00;0;0;0;0
9/08/2024 17:00;0;0;0;0
9/08/2024 18:00;0;0;0;0
9/08/2024 19:00;0;0;0;0
9/08/2024 20:00;0;0;0;0
9/08/2024 21:00;0;0;0;0
9/08/2024 22:00;0;0;0;0
9/08/2024 23:00;0;0;0;0
10/08/2024 0:00;0;0;0;0
10/08/2024 1:00;0;0;0;0
10/08/2024 2:00;0;0;0;0
10/08/2024 3:00;0;0;0;0
10/08/2024 4:00;0;0;0;0
10/08/2024 5:00;0;0;0;0
10/08/2024 6:00;0;0;0;0
10/08/2024 7:00;0;0;0;0
10/08/2024 8:00;0;0;0;0
10/08/2024 9:00;0;0;0;0
10/08/2024 10:00;0;0;0;0
10/08/2024 11:00;0;0;0;0
10/08/2024 12:00;0;0;0;0
10/08/2024 13:00;0;0;0;0
10/08/2024 14:00;0;0;0;0
10/08/2024 15:00;0;0;0;0
10/08/2024 16:00;0;0;0;0
10/08/2024 17:00;0;0;0;0
10/08/2024 18:00;0;0;0;0
10/08/2024 19:00;0;0;0;0
10/08/2024 20:00;0;0;0;0
10/08/2024 21:00;0;0;0;0
10/08/2024 22:00;0;0;0;0
10/08/2024 23:00;0;0;0;0
11/08/2024 0:00;0;0;0;0
11/08/2024 1:00;0;0;0;0
11/08/2024 2:00;0;0;0;0
11/08/2024 3:00;0;0;0;0
11/08/2024 4:00;0;0;0;0
11/08/2024 5:00;0;0;0;0
11/08/2024 6:00;0;0;0;0
11/08/2024 7:00;0;0;0;0
11/08/2024 8:00;0;0;0;0
11/08/2024 9:00;0;0;0;0
11/08/2024 10:00;0;0;0;0
11/08/2024 11:00;0;0;0;0
11/08/2024 12:00;0;0;0;0
11/08/2024 13:00;0;0;0;0
11/08/2024 14:00;0;0;0;0
11/08/2024 15:00;0;0;0;0
11/08/2024 16:00;0;0;0;0
11/08/2024 17:00;0;0;0;0
11/08/2024 18:00;0;0;0;0
11/08/2024 19:00;0;0;0;0
11/08/2024 20:00;0;0;0;0
11/08/2024 21:00;0;0;0;0
11/08/2024 22:00;0;0;0;0
11/08/2024 23:00;0;0;0;0
12/08/2024 0:00;0;0;0;0
12/08/2024 1:00;0;0;0;0
12/08/2024 2:00;0;0;0;0
12/08/2024 3:00;0;0;0;0
12/08/2024 4:00;0;0;0;0
12/08/2024 5:00;0;0;0;0
12/08/2024 6:00;0;0;0;0
12/08/2024 7:00;0;0;0;0
12/08/2024 8:00;0;0;0;0
12/08/2024 9:00;0;0;0;0
12/08/2024 10:00;0;0;0;0
12/08/2024 11:00;0;0;0;0
12/08/2024 12:00;0;0;0;0
12/08/2024 13:00;0;0;0;0
12/08/2024 14:00;0;0;0;0
12/08/2024 15:00;0;0;0;0
12/08/2024 16:00;0;0;0;0
12/08/2024 17:00;0;0;0;0
12/08/2024 18:00;0;0;0;0
12/08/2024 19:00;0;0;0;0
12/08/2024 20:00;0;0;0;0
12/08/2024 21:00;0;0;0;0
12/08/2024 22:00;0;0;0;0
12/08/2024 23:00;0;0;0;0
13/08/2024 0:00;0;0;0;0
13/08/2024 1:00;0;0;0;0
13/08/2024 2:00;0;0;0;0
13/08/2024 3:00;0;0;0;0
13/08/2024 4:00;0;0;0;0
13/08/2024 5:00;0;0;0;0
13/08/2024 6:00;0;0;0;0
13/08/2024 7:00;0;0;0;0
13/08/2024 8:00;0;0;0;0
13/08/2024 9:00;0;0;0;0
13/08/2024 10:00;0;0;0;0
13/08/2024 11:00;0;0;0;0
13/08/2024 12:00;0;0;0;0
13/08/2024 13:00;0;0;0;0
13/08/2024 14:00;0;0;0;0
13/08/2024 15:00;0;0;0;0
13/08/2024 16:00;0;0;0;0
13/08/2024 17:00;0;0;0;0
13/08/2024 18:00;0;0;0;0
13/08/2024 19:00;0;0;0;0
13/08/2024 20:00;0;0;0;0
13/08/2024 21:00;0;0;0;0
13/08/2024 22:00;0;0;0;0
13/08/2024 23:00;0;0;0;0
14/08/2024 0:00;0;0;0;0
14/08/2024 1:00;0;0;0;0
14/08/2024 2:00;0;0;0;0
14/08/2024 3:00;0;0;0;0
14/08/2024 4:00;0;0;0;0
14/08/2024 5:00;0;0;0;0
14/08/2024 6:00;0;0;0;0
14/08/2024 7:00;0;0;0;0
14/08/2024 8:00;0;0;0;0
14/08/2024 9:00;0;0;0;0
14/08/2024 10:00;0;0;0;0
14/08/2024 11:00;0;0;0;0
14/08/2024 12:00;0;0;0;0
14/08/2024 13:00;0;0;0;0
14/08/2024 14:00;0;0;0;0
14/08/2024 15:00;0;0;0;0
14/08/2024 16:00;0;0;0;0
14/08/2024 17:00;0;0;0;0
14/08/2024 18:00;0;0;0;0
14/08/2024 19:00;0;0;0;0
14/08/2024 20:00;0;0;0;0
14/08/2024 21:00;0;0;0;0
14/08/2024 22:00;0;0;0;0
14/08/2024 23:00;0;0;0;0
15/08/2024 0:00;0;0;0;0
15/08/2024 1:00;0;0;0;0
15/08/2024 2:00;0;0;0;0
15/08/2024 3:00;0;0;0;0
15/08/2024 4:00;0;0;0;0
15/08/2024 5:00;0;0;0;0
15/08/2024 6:00;0;0;0;0
15/08/2024 7:00;0;0;0;0
15/08/2024 8:00;0;0;0;0
15/08/2024 9:00;0;0;0;0
15/08/2024 10:00;0;0;0;0
15/08/2024 11:00;0;0;0;0
15/08/2024 12:00;0;0;0;0
15/08/2024 13:00;0;0;0;0
15/08/2024 14:00;0;0;0;0
15/08/2024 15:00;0;0;0;0
15/08/2024 16:00;0;0;0;0
15/08/2024 17:00;0;0;0;0
15/08/2024 18:00;0;0;0;0
15/08/2024 19:00;0;0;0;0
15/08/2024 20:00;0;0;0;0
15/08/2024 21:00;0;0;0;0
15/08/2024 22:00;0;0;0;0
15/08/2024 23:00;0;0;0;0
16/08/2024 0:00;0;0;0;0
16/08/2024 1:00;0;0;0;0
16/08/2024 2:00;0;0;0;0
16/08/2024 3:00;0;0;0;0
16/08/2024 4:00;0;0;0;0
16/08/2024 5:00;0;0;0;0
16/08/2024 6:00;0;0;0;0
16/08/2024 7:00;0;0;0;0
16/08/2024 8:00;0;0;0;0
16/08/2024 9:00;0;0;0;0
16/08/2024 10:00;0;0;0;0
16/08/2024 11:00;0;0;0;0
16/08/2024 12:00;0;0;0;0
16/08/2024 13:00;0;0;0;0
16/08/2024 14:00;0;0;0;0
16/08/2024 15:00;0;0;0;0
16/08/2024 16:00;0;0;0;0
16/08/2024 17:00;0;0;0;0
16/08/2024 18:00;0;0;0;0
16/08/2024 19:00;0;0;0;0
16/08/2024 20:00;0;0;0;0
16/08/2024 21:00;0;0;0;0
16/08/2024 22:00;0;0;0;0
16/08/2024 23:00;0;0;0;0
17/08/2024 0:00;0;0;0;0
17/08/2024 1:00;0;0;0;0
17/08/2024 2:00;0;0;0;0
17/08/2024 3:00;0;0;0;0
17/08/2024 4:00;0;0;0;0
17/08/2024 5:00;0;0;0;0
17/08/2024 6:00;0;0;0;0
17/08/2024 7:00;0;0;0;0
17/08/2024 8:00;0;0;0;0
17/08/2024 9:00;0;0;0;0
17/08/2024 10:00;0;0;0;0
17/08/2024 11:00;0;0;0;0
17/08/2024 12:00;0;0;0;0
17/08/2024 13:00;0;0;0;0
17/08/2024 14:00;0;0;0;0
17/08/2024 15:00;0;0;0;0
17/08/2024 16:00;0;0;0;0
17/08/2024 17:00;0;0;0;0
17/08/2024 18:00;0;0;0;0
17/08/2024 19:00;0;0;0;0
17/08/2024 20:00;0;0;0;0
17/08/2024 21:00;0;0;0;0
17/08/2024 22:00;0;0;0;0
17/08/2024 23:00;0;0;0;0
18/08/2024 0:00;0;0;0;0
18/08/2024 1:00;0;0;0;0
18/08/2024 2:00;0;0;0;0
18/08/2024 3:00;0;0;0;0
18/08/2024 4:00;0;0;0;0
18/08/2024 5:00;0;0;0;0
18/08/2024 6:00;0;0;0;0
18/08/2024 7:00;0;0;0;0
18/08/2024 8:00;0;0;0;0
18/08/2024 9:00;0;0;0;0
18/08/2024 10:00;0;0;0;0
18/08/2024 11:00;0;0;0;0
18/08/2024 12:00;0;0;0;0
18/08/2024 13:00;0;0;0;0
18/08/2024 14:00;0;0;0;0
18/08/2024 15:00;0;0;0;0
18/08/2024 16:00;0;0;0;0
18/08/2024 17:00;0;0;0;0
18/08/2024 18:00;0;0;0;0
18/08/2024 19:00;0;0;0;0
18/08/2024 20:00;0;0;0;0
18/08/2024 21:00;0;0;0;0
18/08/2024 22:00;0;0;0;0
18/08/2024 23:00;0;0;0;0
19/08/2024 0:00;0;0;0;0
19/08/2024 1:00;0;0;0;0
19/08/2024 2:00;0;0;0;0
19/08/2024 3:00;0;0;0;0
19/08/2024 4:00;0;0;0;0
19/08/2024 5:00;0;0;0;0
19/08/2024 6:00;0;0;0;0
19/08/2024 7:00;0;0;0;0
19/08/2024 8:00;0;0;0;0
19/08/2024 9:00;0;0;0;0
19/08/2024 10:00;0;0;0;0
19/08/2024 11:00;0;0;0;0
19/08/2024 12:00;0;0;0;0
19/08/2024 13:00;0;0;0;0
19/08/2024 14:00;0;0;0;0
19/08/2024 15:00;0;0;0;0
19/08/2024 16:00;0;0;0;0
19/08/2024 17:00;0;0;0;0
19/08/2024 18:00;0;0;0;0
19/08/2024 19:00;0;0;0;0
19/08/2024 20:00;0;0;0;0
19/08/2024 21:00;0;0;0;0
19/08/2024 22:00;0;0;0;0
19/08/2024 23:00;0;0;0;0
20/08/2024 0:00;0;0;0;0
20/08/2024 1:00;0;0;0;0
20/08/2024 2:00;0;0;0;0
20/08/2024 3:00;0;0;0;0
20/08/2024 4:00;0;0;0;0
20/08/2024 5:00;0;0;0;0
20/08/2024 6:00;0;0;0;0
20/08/2024 7:00;0;0;0;0
20/08/2024 8:00;0;0;0;0
20/08/2024 9:00;0;0;0;29
20/08/2024 10:00;27;0;0;0
20/08/2024 11:00;30,6;0;0;16
20/08/2024 12:00;29,8;0;0;6
20/08/2024 13:00;34,4;0;0;4
20/08/2024 14:00;26;0;0;3
20/08/2024 15:00;25,5;0;0;6
20/08/2024 16:00;28,4;0;0;9
20/08/2024 17:00;25,4;0;0;7
20/08/2024 18:00;29,1;0;0;7
20/08/2024 19:00;29;0;0;7
20/08/2024 20:00;20,8;0;0;8
20/08/2024 21:00;20,4;0;0;6
20/08/2024 22:00;16,7;0;0;14
20/08/2024 23:00;22;0;0;11
21/08/2024 0:00;18,2;0;0;9
21/08/2024 1:00;21,5;0;0;9
21/08/2024 2:00;16,5;0;0;16
21/08/2024 3:00;20,5;0;0;11
21/08/2024 4:00;15,9;0;0;8
21/08/2024 5:00;18;0;0;18
21/08/2024 6:00;26,8;0;0;23
21/08/2024 7:00;52,3;0;0;33
21/08/2024 8:00;49,8;0;0;31
21/08/2024 9:00;49,3;0;0;32
21/08/2024 10:00;59,5;0;0;26
21/08/2024 11:00;46,5;0;0;23
21/08/2024 12:00;48,7;0;0;8
21/08/2024 13:00;48;0;0;5
21/08/2024 14:00;34,2;0;0;6
21/08/2024 15:00;24,5;0;0;5
21/08/2024 16:00;23,6;0;0;8
21/08/2024 17:00;32,6;0;0;19
21/08/2024 18:00;45,1;0;0;28
21/08/2024 19:00;73,4;0;0;28
21/08/2024 20:00;71,1;0;0;23
21/08/2024 21:00;56,6;0;0;21
21/08/2024 22:00;50,2;0;0;22
21/08/2024 23:00;52,5;0;0;18
22/08/2024 0:00;46,6;0;0;17
22/08/2024 1:00;39,2;0;0;7
22/08/2024 2:00;28,8;0;0;14
22/08/2024 3:00;25,2;0;0;8
22/08/2024 4:00;21,7;0;0;9
22/08/2024 5:00;20,1;0;0;11
22/08/2024 6:00;27,1;0;0;17
22/08/2024 7:00;45,7;0;0;27
22/08/2024 8:00;55,7;0;0;38
22/08/2024 9:00;60,9;0;0;35
22/08/2024 10:00;55,5;0;0;20
22/08/2024 11:00;51,6;0;0;22
22/08/2024 12:00;46,2;0;0;7
22/08/2024 13:00;42,9;0;0;5
22/08/2024 14:00;33;0;0;9
22/08/2024 15:00;23,9;0;0;6
22/08/2024 16:00;23,5;0;0;5
22/08/2024 17:00;18;0;0;6
22/08/2024 18:00;19,1;0;0;8
22/08/2024 19:00;15,4;0;0;11
22/08/2024 20:00;28,4;0;0;24
22/08/2024 21:00;24,4;0;0;24
22/08/2024 22:00;25,9;0;0;14
22/08/2024 23:00;24,1;0;0;10
23/08/2024 0:00;25;0;0;17
23/08/2024 1:00;28,2;0;0;10
23/08/2024 2:00;20,5;0;0;5
23/08/2024 3:00;15,1;0;0;0
23/08/2024 4:00;13,9;0;0;9
23/08/2024 5:00;17;0;0;17
23/08/2024 6:00;29,2;0;0;18
23/08/2024 7:00;23,1;0;0;21
23/08/2024 8:00;37,9;0;0;24
23/08/2024 9:00;39,3;0;0;33
23/08/2024 10:00;45,9;0;0;42
23/08/2024 11:00;56,7;0;0;27
23/08/2024 12:00;45,4;0;0;17
23/08/2024 13:00;48,5;0;0;3
23/08/2024 14:00;33,8;0;0;7
23/08/2024 15:00;24,9;0;0;15
23/08/2024 16:00;22,5;0;0;8
23/08/2024 17:00;17,4;0;0;11
23/08/2024 18:00;17,6;0;0;13
23/08/2024 19:00;24,3;0;0;16
23/08/2024 20:00;23;0;0;7
23/08/2024 21:00;16,9;0;0;9
23/08/2024 22:00;12,5;0;0;8
23/08/2024 23:00;10,5;0;0;4
24/08/2024 0:00;12,1;0;0;8
24/08/2024 1:00;9,1;0;0;6
24/08/2024 2:00;6,9;0;0;3
24/08/2024 3:00;8;0;0;8
24/08/2024 4:00;6;0;0;6
24/08/2024 5:00;8,1;0;0;6
24/08/2024 6:00;0;0;0;13
24/08/2024 7:00;8;0;0;8
24/08/2024 8:00;14,9;0;0;8
24/08/2024 9:00;15,7;0;0;9
24/08/2024 10:00;12,9;0;0;10
24/08/2024 11:00;16,1;0;0;7
24/08/2024 12:00;13,3;0;0;4
24/08/2024 13:00;18;0;0;5
24/08/2024 14:00;12,8;0;0;5
24/08/2024 15:00;9,9;0;0;5
24/08/2024 16:00;9,6;0;0;8
24/08/2024 17:00;12,4;0;0;9
24/08/2024 18:00;9,4;0;0;6
24/08/2024 19:00;8;0;0;8
24/08/2024 20:00;7;0;0;7
24/08/2024 21:00;6;0;0;6
24/08/2024 22:00;8;0;0;8
24/08/2024 23:00;8;0;0;8
25/08/2024 0:00;4,4;0;0;4
25/08/2024 1:00;7,9;0;0;6
25/08/2024 2:00;8;0;0;8
25/08/2024 3:00;8,9;0;0;5
25/08/2024 4:00;7,5;0;0;6
25/08/2024 5:00;7,4;0;0;6
25/08/2024 6:00;9,8;0;0;9
25/08/2024 7:00;9;0;0;9
25/08/2024 8:00;9,4;0;0;6
25/08/2024 9:00;13,6;0;0;13
25/08/2024 10:00;14,7;0;0;9
25/08/2024 11:00;18,3;0;0;7
25/08/2024 12:00;13,5;0;0;5
25/08/2024 13:00;14,6;0;0;4
25/08/2024 14:00;10,3;0;0;8
25/08/2024 15:00;9,2;0;0;7
25/08/2024 16:00;11,6;0;0;4
25/08/2024 17:00;10;0;0;3
25/08/2024 18:00;8,9;0;0;7
25/08/2024 19:00;6,8;0;0;6
25/08/2024 20:00;6;0;0;6
25/08/2024 21:00;5;0;0;5
25/08/2024 22:00;7,6;0;0;2
25/08/2024 23:00;6,4;0;0;2
26/08/2024 0:00;0;0;0;7
26/08/2024 1:00;0;0;0;6
26/08/2024 2:00;0;0;0;3
26/08/2024 3:00;0;0;0;5
26/08/2024 4:00;0;0;0;8
26/08/2024 5:00;0;0;0;4
26/08/2024 6:00;0;0;0;5
26/08/2024 7:00;0;0;0;13
26/08/2024 8:00;0;0;0;11
26/08/2024 9:00;0;0;0;12
26/08/2024 10:00;0;0;0;23
26/08/2024 11:00;20,4;0;0;20
26/08/2024 12:00;23;0;0;23
26/08/2024 13:00;22,2;0;0;0
26/08/2024 14:00;25,4;0;0;18
26/08/2024 15:00;25;0;0;25
26/08/2024 16:00;26;0;0;26
26/08/2024 17:00;19,4;0;0;14
26/08/2024 18:00;26,6;0;0;19
26/08/2024 19:00;30,6;0;0;22
26/08/2024 20:00;24,7;0;0;22
26/08/2024 21:00;25,6;0;0;25,6
26/08/2024 22:00;27,1;0;0;21
26/08/2024 23:00;24,8;0;0;18
27/08/2024 0:00;30,8;0;0;19
27/08/2024 1:00;26,6;0;0;23
27/08/2024 2:00;0;0;0;27
27/08/2024 3:00;27;0;0;19
27/08/2024 4:00;36,4;0;0;28
27/08/2024 5:00;34,6;0;0;27
27/08/2024 6:00;31;0;0;31
27/08/2024 7:00;52,3;0;0;39
27/08/2024 8:00;48,8;0;0;41
27/08/2024 9:00;47,5;0;0;17
27/08/2024 10:00;43,1;0;0;30
27/08/2024 11:00;39,7;0;0;23
27/08/2024 12:00;38,8;0;0;18
27/08/2024 13:00;28,6;0;0;7
27/08/2024 14:00;21,2;0;0;6
27/08/2024 15:00;19,6;0;0;8
27/08/2024 16:00;21,4;0;0;6
27/08/2024 17:00;22,5;0;0;9
27/08/2024 18:00;23;0;0;6
27/08/2024 19:00;29,7;0;0;11
27/08/2024 20:00;30,6;0;0;14
27/08/2024 21:00;29,1;0;0;12
27/08/2024 22:00;22,4;0;0;14
27/08/2024 23:00;22;0;0;16
28/08/2024 0:00;20,5;0;0;11
28/08/2024 1:00;15,8;0;0;9
28/08/2024 2:00;16,5;0;0;15
28/08/2024 3:00;18,6;0;0;12
28/08/2024 4:00;19,6;0;0;15
28/08/2024 5:00;0;0;0;23
28/08/2024 6:00;22,2;0;0;15
28/08/2024 7:00;21,3;0;0;21
28/08/2024 8:00;25,1;0;0;23
28/08/2024 9:00;37,9;0;0;18
28/08/2024 10:00;0;0;0;0
28/08/2024 11:00;0;0;0;0
28/08/2024 12:00;40,5;0;0;35
28/08/2024 13:00;35,1;0;0;3
28/08/2024 14:00;25,9;0;0;6
28/08/2024 15:00;18,9;0;0;7
28/08/2024 16:00;18,9;0;0;4
28/08/2024 17:00;19,5;0;0;4
28/08/2024 18:00;16,7;0;0;6
28/08/2024 19:00;19,8;0;0;14
28/08/2024 20:00;17,7;0;0;11
28/08/2024 21:00;17,8;0;0;10
28/08/2024 22:00;19,1;0;0;7
28/08/2024 23:00;14,1;0;0;8
29/08/2024 0:00;13,2;0;0;4
29/08/2024 1:00;11,6;0;0;1
29/08/2024 2:00;8,8;0;0;2
29/08/2024 3:00;7,2;0;0;5
29/08/2024 4:00;5,9;0;0;0
29/08/2024 5:00;5,7;0;0;0
29/08/2024 6:00;6,1;0;0;1
29/08/2024 7:00;0;0;0;18
29/08/2024 8:00;14,8;0;0;13
29/08/2024 9:00;15,5;0;0;10
29/08/2024 10:00;18,3;0;0;7
29/08/2024 11:00;20,8;0;0;14
29/08/2024 12:00;30,6;0;0;12
29/08/2024 13:00;30,6;0;0;10
29/08/2024 14:00;25,7;0;0;24
29/08/2024 15:00;25,4;0;0;8
29/08/2024 16:00;20,7;0;0;5
29/08/2024 17:00;20,8;0;0;7
29/08/2024 18:00;19,1;0;0;11
29/08/2024 19:00;19,7;0;0;7
29/08/2024 20:00;22,9;0;0;8
29/08/2024 21:00;19,1;0;0;18
29/08/2024 22:00;21,6;0;0;13
29/08/2024 23:00;24,8;0;0;22
30/08/2024 0:00;30,9;0;0;26
30/08/2024 1:00;32;0;0;24
30/08/2024 2:00;33;0;0;23
30/08/2024 3:00;31,8;0;0;18
30/08/2024 4:00;25;0;0;16
30/08/2024 5:00;22,2;0;0;21
30/08/2024 6:00;28;0;0;28
30/08/2024 7:00;31,2;0;0;25
30/08/2024 8:00;53,3;0;0;49
30/08/2024 9:00;57,9;0;0;37
30/08/2024 10:00;53,6;0;0;35
30/08/2024 11:00;43,7;0;0;0
30/08/2024 12:00;55,7;0;0;0
30/08/2024 13:00;49;0;0;0
30/08/2024 14:00;40,8;0;0;0
30/08/2024 15:00;39,2;0;0;0
30/08/2024 16:00;28,9;0;0;0
30/08/2024 17:00;26,9;0;0;0
30/08/2024 18:00;37,7;0;0;0
30/08/2024 19:00;54,3;0;0;0
30/08/2024 20:00;54,5;0;0;0
30/08/2024 21:00;56,1;0;0;0
30/08/2024 22:00;42,7;0;0;0
30/08/2024 23:00;39,4;0;0;0
31/08/2024 0:00;37;0;0;0
31/08/2024 1:00;39,6;0;0;0
31/08/2024 2:00;40,5;0;0;0
31/08/2024 3:00;43,7;0;0;0
31/08/2024 4:00;34,5;0;0;0
31/08/2024 5:00;42;0;0;0
31/08/2024 6:00;34,5;0;0;0
31/08/2024 7:00;45,3;0;0;0
31/08/2024 8:00;49,9;0;0;0
31/08/2024 9:00;64,5;0;0;0
31/08/2024 10:00;55,2;0;0;0
31/08/2024 11:00;53,2;0;0;0
31/08/2024 12:00;50,2;0;0;0
31/08/2024 13:00;42,1;0;0;0
31/08/2024 14:00;39;0;0;0
31/08/2024 15:00;41,7;0;0;0
31/08/2024 16:00;41,4;0;0;0
31/08/2024 17:00;42,7;0;0;0
31/08/2024 18:00;52,5;0;0;0
31/08/2024 19:00;50,6;0;0;0
31/08/2024 20:00;49,7;0;0;0
31/08/2024 21:00;52,6;0;0;0
31/08/2024 22:00;52,6;0;0;0
31/08/2024 23:00;59,9;0;0;0
1/09/2024 0:00;59,2;0;0;0
1/09/2024 1:00;52,8;0;0;0
1/09/2024 2:00;54,5;0;0;0
1/09/2024 3:00;54,2;0;0;0
